time,leftSpline,leftAdjusted,rightSpline,rightAdjusted,headingSpline,gyroAngle,leftReal,rightReal,leftError,rightError
1164.61,9.3,9.369598388671875,9.3,9.230401611328126,0.0,-0.579986572265625,9.986206054687502,10.045825195312501,-230,-334
1164.63,9.3,9.36719970703125,9.3,9.23280029296875,0.0,-0.55999755859375,10.297851562500002,10.091894531250002,-230,-334
1164.64,9.485714,9.5589122421875,9.485714,9.4125157578125,0.0,-0.6099853515625,10.3872802734375,10.091894531250002,-230,-334
1164.65,9.485714,9.5589122421875,9.485714,9.4125157578125,0.0,-0.6099853515625,10.3872802734375,10.2246826171875,-230,-334
1164.67,9.485714,9.5601134140625,9.485714,9.4113145859375,0.0,-0.6199951171875,10.663696289062502,10.335791015625002,-230,-334
1164.68,9.485714,9.557714732421875,9.485714,9.413713267578125,0.0,-0.600006103515625,10.663696289062502,10.335791015625002,-230,-334
1164.69,9.642857,9.717256414062499,9.642857,9.5684575859375,0.0,-0.6199951171875,10.742285156250002,10.167773437500001,-230,-334
1164.7,9.642857,9.717256414062499,9.642857,9.5684575859375,0.0,-0.6199951171875,10.742285156250002,10.167773437500001,-230,-334
1164.71,9.642857,9.7184575859375,9.642857,9.567256414062498,0.0,-0.6300048828125,10.818164062500001,10.1975830078125,-410,-334
1164.73,9.642857,9.717256414062499,9.642857,9.5684575859375,0.0,-0.6199951171875,10.818164062500001,10.132543945312502,-410,-334
1164.74,9.771429,9.845828414062499,9.771429,9.6970295859375,0.0,-0.6199951171875,10.894042968750002,10.132543945312502,-410,-334
1164.75,9.771429,9.841027388671874,9.771429,9.701830611328125,0.0,-0.579986572265625,10.850683593750002,10.113574218750001,-410,-160
1164.76,9.771429,9.8446272421875,9.771429,9.6982307578125,0.0,-0.6099853515625,10.850683593750002,10.113574218750001,-410,-160
1164.77,9.771429,9.8446272421875,9.771429,9.6982307578125,0.0,-0.6099853515625,10.899462890625001,10.1975830078125,-410,-160
1164.79,9.771429,9.845828414062499,9.771429,9.6970295859375,0.0,-0.6199951171875,10.899462890625001,10.208422851562501,-410,-160
1164.8,9.871429,9.945828414062499,9.871429,9.7970295859375,0.0,-0.6199951171875,10.978051757812501,10.208422851562501,-410,-160
1164.81,9.871429,9.945828414062499,9.871429,9.7970295859375,0.0,-0.6199951171875,10.978051757812501,10.31953125,-410,-160
1164.82,9.871429,9.951826949218749,9.871429,9.79103105078125,0.0,-0.66998291015625,10.785644531250002,10.31953125,-410,-160
1164.83,9.871429,9.95902665625,9.871429,9.783831343749998,0.0,-0.72998046875,10.785644531250002,10.330371093750001,-410,-160
1164.85,9.942857,10.03045465625,9.942857,9.85525934375,0.0,-0.839996337890625,10.950952148437501,10.381860351562501,-410,-160
1164.86,9.942857,10.043656560546875,9.942857,9.842057439453125,0.0,-0.839996337890625,11.089160156250001,10.381860351562501,-410,-160
1164.87,9.942857,10.049655095703125,9.942857,9.836058904296875,0.0,-0.889984130859375,11.089160156250001,10.452319335937501,-410,-160
1164.89,9.942857,10.056854802734374,9.942857,9.828859197265626,0.0,-0.949981689453125,10.986181640625002,10.452319335937501,-343,-160
